Sat Sep 19 15:59:11 2026    /Users/alansynn/Workspace/solweig-light/reports/p7_profile_small_warmed_v1/profile/worker.pstats

         48063836 function calls (45337892 primitive calls) in 19.388 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.098    0.033 typedlist.py:228(__init__)
        3    0.000    0.000    0.098    0.033 typedlist.py:270(_parse_arg)
      295    0.000    0.000    0.098    0.000 ffi.py:146(_lib)
        1    0.000    0.000    0.098    0.098 ffi.py:117(_load_lib)
      172    0.001    0.000    0.097    0.001 _array_api.py:840(decorator)
        2    0.000    0.000    0.096    0.048 __init__.py:342(__init__)
        2    0.096    0.048    0.096    0.048 {built-in method _ctypes.dlopen}
       89    0.021    0.000    0.096    0.001 ir_utils.py:2233(fixup_var_define_in_scope)
      243    0.001    0.000    0.096    0.000 _docscrape.py:140(__init__)
      128    0.001    0.000    0.095    0.001 arrayobj.py:536(getitem_arraynd_intp)
     4496    0.002    0.000    0.095    0.000 context.py:407(incref)
   128732    0.086    0.000    0.095    0.000 numpy_support.py:338(ufunc_can_cast)
    57188    0.035    0.000    0.095    0.000 ir.py:1144(__deepcopy__)
       12    0.000    0.000    0.094    0.008 type_annotations.py:271(__str__)
       12    0.003    0.000    0.094    0.008 type_annotations.py:111(annotate)
       91    0.015    0.000    0.094    0.001 interpreter.py:1018(peep_hole_fuse_dict_add_updates)
    14428    0.032    0.000    0.094    0.000 ir.py:592(__repr__)
    20305    0.009    0.000    0.094    0.000 lowering.py:1486(_alloca_var)
       90    0.001    0.000    0.094    0.001 callconv.py:122(raise_error)
     9732    0.012    0.000    0.093    0.000 ssa.py:268(on_assign)
     4207    0.002    0.000    0.093    0.000 lowering.py:1630(incref)
   493089    0.091    0.000    0.091    0.000 {method 'values' of 'dict' objects}
    12543    0.087    0.000    0.090    0.000 types.py:164(__init__)
34659/34387    0.012    0.000    0.089    0.000 manager.py:29(lookup)
     2047    0.002    0.000    0.089    0.000 ir.py:91(get_lines)
        3    0.000    0.000    0.089    0.030 _internal.py:56(clone_module)
30853/30844    0.009    0.000    0.088    0.000 manager.py:40(__getitem__)
123208/117917    0.038    0.000    0.088    0.000 misc.py:63(unliteral)
     3886    0.088    0.000    0.088    0.000 {built-in method posix.getcwd}
      138    0.000    0.000    0.087    0.001 context.py:416(resolve_setitem)
      995    0.004    0.000    0.085    0.000 context.py:811(load_additional_registries)
    42187    0.005    0.000    0.085    0.000 bytecode.py:262(_fetch_opcode)
8955/6624    0.015    0.000    0.084    0.000 context.py:495(install_registry)
     1816    0.075    0.000    0.084    0.000 {built-in method io.open}
  129/125    0.000    0.000    0.084    0.001 pythonapi.py:1446(to_native_value)
        3    0.000    0.000    0.084    0.028 registry.py:1(<module>)
        1    0.000    0.000    0.083    0.083 dispatcher.py:1(<module>)
31987/31971    0.040    0.000    0.083    0.000 numpy_support.py:116(as_dtype)
      285    0.001    0.000    0.083    0.000 base.py:915(call_internal_no_propagate)
    29644    0.027    0.000    0.083    0.000 errors.py:531(catch_warnings)
15134/14298    0.007    0.000    0.082    0.000 base.py:697(cast)
     3412    0.007    0.000    0.082    0.000 builder.py:297(if_then)
    11956    0.017    0.000    0.082    0.000 context.py:122(lookup_resolve_cache)
     6618    0.005    0.000    0.081    0.000 context.py:429(resolve_module_constants)
      802    0.005    0.000    0.081    0.000 <frozen importlib._bootstrap>:1054(_find_spec)
    10133    0.015    0.000    0.080    0.000 typeof.py:41(typeof_impl)
    53074    0.048    0.000    0.080    0.000 functions.py:79(add_error)
    17020    0.009    0.000    0.080    0.000 ffi.py:392(__del__)
    53482    0.028    0.000    0.080    0.000 weakref.py:414(__getitem__)
   124314    0.048    0.000    0.079    0.000 engine.py:1692(_operands)
       26    0.001    0.000    0.079    0.003 persistence.py:324(_flush)
    21224    0.046    0.000    0.079    0.000 numpy_support.py:385(choose_types)
     1804    0.071    0.000    0.078    0.000 analysis.py:86(def_reach)
    26993    0.015    0.000    0.078    0.000 abstract.py:49(_intern)
      114    0.001    0.000    0.077    0.001 typeinfer.py:772(__call__)
       24    0.000    0.000    0.076    0.003 persistence.py:154(save_state)
    42187    0.061    0.000    0.076    0.000 bytecode.py:239(_patched_opargs)
      728    0.033    0.000    0.075    0.000 analysis.py:125(compute_dead_maps)
    42115    0.024    0.000    0.075    0.000 interpreter.py:1523(_iter_inst)
     5927    0.002    0.000    0.075    0.000 templates.py:1028(resolve)
    10646    0.025    0.000    0.075    0.000 npydecl.py:25(_handle_inputs)
    17495    0.010    0.000    0.075    0.000 ffi.py:349(close)
992951/932165    0.063    0.000    0.074    0.000 {built-in method builtins.len}
     6777    0.073    0.000    0.074    0.000 types.py:540(elements)
      475    0.001    0.000    0.074    0.000 base.py:1119(get_abi_sizeof)
    14200    0.009    0.000    0.074    0.000 targetconfig.py:57(top_or_none)
     2394    0.002    0.000    0.073    0.000 interpreter.py:2241(_op_LOAD_FAST)
   160174    0.028    0.000    0.073    0.000 templates.py:368(<genexpr>)
    11219    0.004    0.000    0.072    0.000 base.py:42(find)
      475    0.001    0.000    0.072    0.000 types.py:49(get_abi_size)
      243    0.002    0.000    0.072    0.000 _docscrape.py:388(_parse)
      803    0.001    0.000    0.071    0.000 <frozen importlib._bootstrap_external>:1499(find_spec)
       73    0.001    0.000    0.071    0.001 boxing.py:453(unbox_array)
     2154    0.017    0.000    0.071    0.000 analysis.py:244(compute_cfg_from_blocks)
      803    0.002    0.000    0.070    0.000 <frozen importlib._bootstrap_external>:1467(_get_spec)
    52371    0.031    0.000    0.070    0.000 target_extension.py:53(get_local_target)
     3595    0.003    0.000    0.070    0.000 templates.py:1031(_resolve)
    84918    0.044    0.000    0.069    0.000 {built-in method builtins.sorted}
      636    0.002    0.000    0.069    0.000 arrayobj.py:100(shape)
132601/132396    0.067    0.000    0.069    0.000 {built-in method __new__ of type object at 0x102c2ee68}
     7344    0.010    0.000    0.068    0.000 base.py:352(install_registry)
     5949    0.005    0.000    0.068    0.000 module.py:251(_next)
       72    0.000    0.000    0.067    0.001 codegen.py:1402(_add_module)
       72    0.000    0.000    0.067    0.001 codegen.py:1105(add_module)
      538    0.001    0.000    0.067    0.000 lowering.py:1605(alloca)
        1    0.000    0.000    0.067    0.067 compiler.py:1(<module>)
     5624    0.005    0.000    0.067    0.000 value.py:157(name)
     1125    0.006    0.000    0.066    0.000 <frozen importlib._bootstrap_external>:1607(find_spec)
   101760    0.032    0.000    0.066    0.000 event.py:100(__init__)
3596/3586    0.028    0.000    0.066    0.000 {built-in method builtins.__build_class__}
     3252    0.003    0.000    0.065    0.000 builtins.py:797(resolve___call__)
      145    0.000    0.000    0.065    0.000 typeinfer.py:459(__call__)
     4448    0.064    0.000    0.065    0.000 {built-in method posix.stat}
    34247    0.017    0.000    0.065    0.000 ssa.py:332(on_assign)
    99033    0.046    0.000    0.064    0.000 ir.py:1293(find_insts)
       72    0.001    0.000    0.064    0.001 codegen.py:1098(_load_defined_symbols)
      538    0.001    0.000    0.064    0.000 lowering.py:1610(alloca_lltype)
      475    0.003    0.000    0.064    0.000 types.py:34(_get_ll_global_value_type)
     9985    0.009    0.000    0.064    0.000 ir.py:929(__str__)
     5669    0.003    0.000    0.063    0.000 <frozen abc>:105(__new__)
     6899    0.006    0.000    0.062    0.000 lowering.py:1647(_lit_or_omitted)
     6683    0.009    0.000    0.061    0.000 typeof.py:90(_typeof_type)
    10674    0.007    0.000    0.061    0.000 numpy_support.py:372(<listcomp>)
     4399    0.008    0.000    0.061    0.000 typed_passes.py:705(_get_callable_info)
     1662    0.006    0.000    0.061    0.000 values.py:940(__init__)
      144    0.002    0.000    0.060    0.000 codegen.py:1102(<setcomp>)
    42024    0.036    0.000    0.060    0.000 byteflow.py:2129(append)
      357    0.001    0.000    0.059    0.000 templates.py:907(_get_target_registry)
       24    0.000    0.000    0.059    0.002 persistence.py:160(<dictcomp>)
    10847    0.015    0.000    0.059    0.000 ir.py:1212(redefine)
    67975    0.013    0.000    0.059    0.000 templates.py:1322(new_registrations)
      264    0.002    0.000    0.059    0.000 persistence.py:83(_encode)
  1063810    0.058    0.000    0.058    0.000 {method 'append' of 'list' objects}
     6266    0.039    0.000    0.057    0.000 typeinfer.py:1661(typeof_expr)
       72    0.000    0.000    0.057    0.001 codegen.py:1305(_scan_and_fix_unresolved_refs)
     2142    0.007    0.000    0.057    0.000 visibility.py:254(__getitem__)
  1014803    0.056    0.000    0.056    0.000 targetconfig.py:38(default)
  995/736    0.002    0.000    0.056    0.000 context.py:482(_load_builtins)
     8535    0.025    0.000    0.056    0.000 typeinfer.py:502(fold_arg_vars)
        4    0.000    0.000    0.056    0.014 arrayobj.py:4753(codegen)
    28447    0.033    0.000    0.055    0.000 inspect.py:2669(__init__)
      691    0.001    0.000    0.055    0.000 <frozen importlib._bootstrap_external>:727(_compile_bytecode)
      419    0.002    0.000    0.055    0.000 base.py:412(declare_function)
     1926    0.003    0.000    0.055    0.000 lowering.py:848(fold_call_args)
      728    0.001    0.000    0.054    0.000 transforms.py:362(canonicalize_cfg)
       12    0.019    0.002    0.054    0.005 type_annotations.py:76(prepare_annotations)
     4615    0.005    0.000    0.054    0.000 value.py:231(is_declaration)
       90    0.001    0.000    0.054    0.001 callconv.py:520(unpack_exception)
      691    0.054    0.000    0.054    0.000 {built-in method marshal.loads}
     9227    0.011    0.000    0.054    0.000 builder.py:762(load)
      284    0.000    0.000    0.053    0.000 module.py:167(link_in)
   181102    0.024    0.000    0.053    0.000 {built-in method builtins.issubclass}
     7653    0.011    0.000    0.053    0.000 builder.py:775(store)
     4548    0.003    0.000    0.053    0.000 __init__.py:272(_compile)
        1    0.000    0.000    0.053    0.053 timezonefinder.py:1001(__init__)
      728    0.001    0.000    0.053    0.000 transforms.py:292(canonicalize_cfg_single_backedge)
     1429    0.003    0.000    0.053    0.000 base.py:49(_find)
   111617    0.040    0.000    0.053    0.000 event.py:270(on_end)
      108    0.000    0.000    0.052    0.000 ssa.py:130(_fresh_vars)
        4    0.000    0.000    0.052    0.013 arrayobj.py:4561(_empty_nd_impl)
    42548    0.025    0.000    0.051    0.000 context.py:337(_get_attribute_templates)
        2    0.000    0.000    0.051    0.026 __config__.py:1(<module>)
    14089    0.049    0.000    0.051    0.000 ir.py:1315(append)
        2    0.000    0.000    0.051    0.025 _basic.py:1(<module>)
    67722    0.023    0.000    0.051    0.000 target_extension.py:15(__getitem__)
    15411    0.038    0.000    0.050    0.000 ir.py:1174(define)
        2    0.000    0.000    0.050    0.025 polygon_array.py:55(__init__)
    14551    0.042    0.000    0.050    0.000 targetconfig.py:69(__init__)
     4106    0.017    0.000    0.050    0.000 ir_utils.py:1505(find_callname)
     9162    0.004    0.000    0.049    0.000 inspect.py:3190(bind)
      603    0.000    0.000    0.049    0.000 __init__.py:225(compile)
     2643    0.002    0.000    0.048    0.000 cgutils.py:419(get_or_insert_function)
      174    0.001    0.000    0.048    0.000 _compiler.py:740(compile)
       65    0.001    0.000    0.047    0.001 imputils.py:232(imp)
     4284    0.003    0.000    0.047    0.000 visibility_native.py:103(__getitem__)
   139868    0.033    0.000    0.047    0.000 ir.py:387(__getattr__)
4597/4579    0.003    0.000    0.047    0.000 base.py:508(get_constant_generic)
     1792    0.002    0.000    0.046    0.000 interpreter.py:2561(op_CALL)
     4399    0.005    0.000    0.046    0.000 typed_passes.py:707(get_func_type)
     1914    0.012    0.000    0.046    0.000 templates.py:188(fold_arguments)
     2782    0.005    0.000    0.046    0.000 builder.py:881(call)
     1862    0.008    0.000    0.046    0.000 ir_utils.py:2128(enforce_no_dels)
     6591    0.005    0.000    0.046    0.000 models.py:629(get)
        1    0.000    0.000    0.046    0.046 _support_alternative_backends.py:871(<dictcomp>)
       91    0.000    0.000    0.046    0.001 _support_alternative_backends.py:86(wrapper)
        1    0.000    0.000    0.046    0.046 __init__.py:140(timezone)
    67573    0.012    0.000    0.046    0.000 target_extension.py:121(inherits_from)
     9162    0.033    0.000    0.045    0.000 inspect.py:3059(_bind)
    62933    0.031    0.000    0.045    0.000 typeinfer.py:908(__getitem__)
    17182    0.013    0.000    0.045    0.000 types.py:82(__call__)
        1    0.000    0.000    0.045    0.045 lazy.py:150(_lazy)
        1    0.000    0.000    0.044    0.044 lazy.py:97(_lazy)
      598    0.000    0.000    0.044    0.000 __init__.py:1125(<genexpr>)
     4846    0.003    0.000    0.044    0.000 models.py:709(getter)
        1    0.000    0.000    0.044    0.044 _pickle.py:1(<module>)
      259    0.000    0.000    0.044    0.000 templates.py:1054(__init__)
      597    0.001    0.000    0.044    0.000 __init__.py:121(resource_exists)
    92282    0.030    0.000    0.044    0.000 errors.py:895(new_error_context)
   420038    0.044    0.000    0.044    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.043    0.043 gdal.py:1(<module>)
       24    0.000    0.000    0.043    0.002 persistence.py:414(write)
     4284    0.002    0.000    0.043    0.000 visibility.py:145(__getitem__)
     1429    0.004    0.000    0.043    0.000 base.py:56(_select_compatible)
        2    0.000    0.000    0.043    0.022 coord_accessors.py:244(create_coord_accessor)
        2    0.005    0.003    0.043    0.022 coord_accessors.py:96(__init__)
      216    0.043    0.000    0.043    0.000 patch_radiation.py:288(_longwave)
        2    0.000    0.000    0.043    0.021 ufuncbuilder.py:202(_build_element_wise_ufunc_wrapper)
       24    0.001    0.000    0.042    0.002 rasters.py:66(write)
      247    0.000    0.000    0.042    0.000 templates.py:1100(_init_once)
        1    0.000    0.000    0.042    0.042 _matfuncs.py:1(<module>)
      271    0.002    0.000    0.042    0.000 untyped_passes.py:162(run_pass)
     9970    0.010    0.000    0.042    0.000 misc.py:72(literal)
     3252    0.004    0.000    0.042    0.000 templates.py:169(make_callable_template)
      284    0.001    0.000    0.041    0.000 linker.py:5(link_modules)
    49911    0.014    0.000    0.041    0.000 lowering.py:354(_disable_sroa_like_opt)
       77    0.001    0.000    0.041    0.001 compiler.py:391(__init__)
      598    0.001    0.000    0.041    0.000 __init__.py:78(open_resource)
     3092    0.001    0.000    0.041    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
   131846    0.028    0.000    0.040    0.000 byteflow.py:2104(get_inst)
      759    0.001    0.000    0.040    0.000 cgutils.py:126(_make_refs)
     2782    0.013    0.000    0.040    0.000 instructions.py:68(__init__)
      138    0.001    0.000    0.040    0.000 codegen.py:693(_get_module_for_linking)
    10768    0.008    0.000    0.040    0.000 base.py:103(_match_arglist)
    74953    0.031    0.000    0.040    0.000 ir.py:1103(__init__)
     1732    0.003    0.000    0.040    0.000 newpassmanagers.py:568(getFunctionPassManager)
   374587    0.035    0.000    0.040    0.000 {method 'add' of 'set' objects}
      271    0.014    0.000    0.039    0.000 analysis.py:300(dead_branch_prune)
       90    0.001    0.000    0.039    0.000 callconv.py:468(unpack_dynamic_exception)
     6891    0.006    0.000    0.039    0.000 values.py:1108(__init__)
30072/30024    0.021    0.000    0.039    0.000 values.py:445(__init__)
   139847    0.025    0.000    0.039    0.000 __init__.py:1467(debug)
      277    0.000    0.000    0.039    0.000 gdal.py:5547(FlushCache)
     2141    0.006    0.000    0.039    0.000 module.py:54(add_metadata)
     1662    0.004    0.000    0.039    0.000 values.py:977(descr_prototype)
      277    0.039    0.000    0.039    0.000 {built-in method osgeo._gdal.Dataset_FlushCache}
       73    0.004    0.000    0.038    0.001 typeinfer.py:1115(unify)
       72    0.001    0.000    0.038    0.001 codegen.py:784(_verify_declare_only_symbols)
    12452    0.002    0.000    0.038    0.000 ir_utils.py:2133(<listcomp>)
